,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,y
0,-35.28594900000003,-0.9720150000000003,-2.3089929999999965,-41.886199,1.7436399999999987,-9.029369,19.428319000000002,-13.529157000000005,-13.805194999999987,32.187777,-6.169353999999997,1.517612999999999,-2.629675999999999,9.314102000000005,-8.096108000000001,7.449505000000006,19.90130200000001,-20.513999999999996,-2.7992109999999912,-13.100577000000001,0.632997,-14.676791000000005,-24.436382000000016,-2.5401469999999953,-8.534917999999998,1.474857999999998,-4.9861599999999955,-10.029263000000002,-2.2897719999999975,-15.595722999999994,-6.734202000000006,-27.72890100000003,4.954556999999999,-9.883717000000004,13.441312000000002,13.659532999999998,-17.105901999999986,0.9252320000000019,3.0782449999999955,-7.433033999999999,11.981876999999995,7.300666999999997,9.390593000000003,-5.782903000000003,-1.8133440000000014,9.21791,-11.022506999999996,-5.027343000000002,-6.180656999999998,17.350366,-19.118252000000012,-12.00088900000001,12.857027999999998,-34.76156999999998,9.23969,-33.01283099999999,3.411601999999999,-9.721421000000001,-13.833361999999992,-39.568357999999954,-0.9060509999999996,32.92172400000001,7.100729999999988,-4.875919000000005,33.443723000000006,13.260100999999999,1.8720819999999994,15.106287000000009,17.708334,-17.322764999999997,-0.6449510000000012,-3.233984999999998,-1.3808600000000006,3.457626,7.751264999999991,-20.438570999999992,10.948178000000011,-11.017200999999993,5.624488000000003,-20.230381000000012,-23.472286999999998,-3.1094230000000005,7.936087000000004,3.958756000000003,17.589217000000012,-21.078211999999983,-14.864317000000007,-18.087015,-19.678970999999983,12.528134999999994,6.801569000000001,-8.102554000000003,-12.120044,-1.8949579999999995,19.62080099999999,4.292093000000004,-16.09603599999999,-35.94118299999997,-8.272351999999998,50.32451799999999,1
1,-28.328285,-11.528167000000005,-3.8474589999999993,-30.35434400000003,-5.333740999999993,-9.500089999999998,12.492947999999997,-6.8998149999999985,-3.479577,26.820196999999975,-10.132021999999989,-2.688070999999998,5.506921000000006,9.783888999999999,3.8421500000000024,2.2894830000000006,12.99899300000001,-13.664704000000011,-0.7246730000000008,-3.1006810000000042,-0.4556950000000004,-11.287593000000005,-18.452410999999998,6.096646000000006,-13.275188999999997,-0.22053499999999793,0.26270199999999944,-3.102832000000001,0.8168970000000009,-10.503511999999999,4.485354999999999,-26.626533999999964,-12.65087799999999,-8.969151999999998,5.182231000000001,5.100735000000003,-14.72563899999999,4.984328,17.502132,-2.4520149999999994,10.708289999999998,9.914274000000008,8.627580999999998,1.0766219999999995,-3.4454290000000007,-4.445836000000002,-7.458879000000005,1.856902000000003,-6.518062999999993,18.969859000000007,-5.514572,-11.349363999999996,4.0649570000000015,-28.187402000000024,7.381150000000001,-14.755391999999997,2.4478830000000014,2.740786000000002,-7.751254000000005,-26.978155000000026,19.231515999999985,34.844651999999996,1.5445099999999996,10.576499000000007,19.564262000000006,7.227246999999999,1.1060430000000006,9.070393,25.08368500000002,1.3075719999999982,-8.066519000000005,-2.3959320000000006,-0.8685920000000006,8.756004999999995,-4.295810000000005,-8.932324000000001,11.963524999999994,-11.456704999999994,4.300259,-12.474389000000004,-21.582419999999995,-5.596701000000001,14.264858000000006,-3.390212000000003,15.632889999999996,-16.277598,-12.222188000000006,-18.675192000000003,-17.53936199999999,16.49081200000001,12.727133999999994,-5.188938000000001,-9.636438999999994,5.859410999999995,19.551433000000007,3.138356000000003,-4.265936999999999,-36.99241999999996,-8.871953000000001,23.824080000000002,1
2,-25.857891000000006,-0.0854959999999989,-6.3729659999999955,-29.426735999999977,-2.0183699999999987,-3.546134,10.738260000000002,-6.584447999999998,-6.508197000000003,18.586576000000008,-4.930340999999999,-2.164448,2.4921290000000003,8.578767,-1.2535520000000022,-1.1090230000000023,6.649771999999995,-8.317009999999998,2.358672999999999,-4.677351000000003,2.370183,-11.752431999999992,-16.053663,5.927805000000002,-7.815801,-7.875965999999995,-4.489316000000003,-0.5883380000000007,-2.6658020000000002,-5.029898999999999,3.9367210000000004,-21.409125000000003,4.721064000000002,-4.408038000000001,11.662046000000007,6.686257000000002,-22.960926999999995,-3.1314060000000006,7.772489999999992,-9.988056000000006,12.286536999999997,3.313278999999999,7.475217999999999,-3.0775470000000005,-3.8438890000000003,3.803672999999999,-12.351125000000003,0.5483489999999995,-4.396223,2.5572630000000016,-9.81038,-9.804383999999997,1.5439809999999994,-21.366712999999997,4.168428999999997,-16.254061000000007,-2.116782999999998,-0.6755159999999987,-5.180049000000006,-10.488552,0.4296500000000001,26.967288,-1.5347829999999998,6.036610000000002,20.161507999999998,8.865624999999998,-3.798473999999999,6.5050760000000025,13.825662000000005,-2.3559910000000004,-10.249724,-1.4735960000000006,4.774182999999999,0.545826000000001,-5.356227,-14.563419000000003,0.5589129999999998,-6.947550999999995,7.522212000000005,-5.952705999999995,-5.212496,-1.6942069999999978,11.909218000000003,8.973208000000001,7.685058999999996,-12.042758999999998,-11.892510000000001,2.367707999999998,-1.7268619999999992,3.9967859999999993,8.582289,-19.032372999999996,-14.674787000000002,-1.921087999999997,11.338836,6.768672000000004,-5.676999,-17.305335999999997,-13.970282999999998,37.42928500000001,1
3,-30.741944000000007,-4.4747819999999985,-1.0362890000000025,-37.87290399999999,4.119429000000002,-3.6937589999999996,15.276401999999987,-14.268088000000006,-10.709217999999998,22.488029,-5.790147000000003,-4.970802,-2.12889,6.247573999999994,2.274106999999998,0.5245889999999991,11.282066000000004,-13.321420000000003,-1.4076260000000016,-3.4704300000000017,-1.8161489999999991,-10.834197000000007,-23.405648999999997,1.138809000000001,-8.618364000000003,-1.2862379999999969,-0.8673079999999992,-9.534745000000004,4.016402000000003,-16.797117999999998,1.6878939999999978,-22.293739000000024,8.131430999999994,-6.4444050000000015,14.498224999999998,10.335135999999995,-18.214672,3.9670829999999992,7.212170999999996,-9.680273000000001,10.553706999999998,9.062965000000002,10.661139000000007,-3.182822999999999,-6.061837000000001,7.038595999999998,-9.921361000000005,3.0231070000000004,3.2121290000000005,14.138514000000004,-15.460379000000001,-8.058252,18.666104999999998,-24.199295999999997,6.122471999999997,-22.257154000000003,1.5106020000000004,0.37318399999999985,-7.437304999999992,-22.917663999999995,-3.201305999999996,38.517978999999976,7.191372999999993,3.509940999999994,22.94192400000002,9.370941999999992,5.767027999999997,25.198762999999996,15.332261000000003,-10.073903999999995,-6.95556300000001,0.8922910000000013,3.8873050000000053,1.6418089999999994,-2.913694,-13.068992000000009,14.154709000000002,-7.863661999999993,14.571540000000011,-10.371519,-17.939127999999993,0.16987099999999877,5.627175,5.753605000000004,19.390172,-16.29588,-15.640096,-10.031016,-20.065557999999996,10.761047000000001,11.638806000000011,-19.992269000000015,-14.40384800000001,-2.498575999999999,9.980223,-2.1331109999999933,-8.98250999999999,-27.081342999999997,-13.120048999999973,42.68531999999999,1
4,-29.885309999999997,-1.437585999999997,-6.0304009999999995,-28.43643500000001,-1.6554149999999987,-3.760441,12.611662000000004,-13.697752999999995,-10.028488999999999,17.859042000000002,-6.221056,-2.1230449999999994,1.0800799999999995,2.8221109999999996,-1.4821680000000002,2.9257819999999986,4.8045579999999966,-8.810678000000005,2.420728000000001,-7.671919000000004,-0.5073750000000004,-14.878382000000006,-16.046587999999993,2.9630790000000005,-7.364590000000008,-8.661805999999999,-2.5686839999999957,-4.5172279999999985,-1.0106049999999962,-9.619269000000001,1.8771250000000013,-20.584299999999992,7.530567,-8.444598999999998,8.932462000000005,7.11960299999999,-24.796296000000005,2.088234999999999,4.226662,-13.135217000000006,12.048976000000003,4.303910999999998,10.127787000000003,-5.444645999999999,-0.28469700000000003,3.979344000000003,-12.080929000000008,-1.9984679999999992,-3.4009180000000017,7.7591429999999955,-15.501305999999998,-14.945906999999986,5.268091999999995,-25.096601,8.435871999999996,-20.196473999999995,1.965955000000002,-4.287042000000001,-2.1599479999999986,-20.228305999999993,1.8682690000000024,29.945495000000008,-2.8156940000000006,4.829382000000002,21.821210000000008,3.907884,-4.902101000000002,13.107513000000008,12.580828999999998,-7.513470999999999,-6.277953000000002,-0.5781799999999981,3.824667999999999,-0.3865590000000003,-4.897936,-11.925269,6.321654999999997,-10.608025000000003,8.663089,-7.421100999999994,-13.790091000000007,2.105805000000001,8.83297899999999,8.360532999999998,8.877797999999999,-16.065927000000002,-10.436663000000005,-0.16450099999999956,-6.928910000000001,-0.15378600000000286,12.284434999999998,-21.20812400000001,-12.720872000000002,-6.073736999999999,9.390260000000003,-2.3050709999999994,-11.616216999999999,-22.601841,-13.749507000000005,39.20064000000001,1
5,-40.80494700000001,-6.574907999999997,-5.186211999999998,-36.86753699999999,-7.691379000000007,-2.243044,11.098890000000004,-5.380904999999996,-10.055447,28.78584100000002,-13.01660899999999,0.7435200000000003,-2.833364999999997,12.125104999999992,0.1270900000000007,1.8787189999999994,6.817355999999997,-12.539764000000003,4.548822000000001,-5.329010999999999,-8.048118999999994,-16.554479999999995,-15.935473,2.685243000000002,-8.940438,-12.732314000000004,0.30421899999999913,-3.912539999999998,-1.2472549999999976,-10.381171999999996,-0.9223040000000003,-32.83502399999996,0.5469189999999986,-5.711607999999998,15.32449499999999,5.3703140000000005,-27.037101,-0.39210500000000204,5.690385000000004,-8.574949000000002,13.689353999999998,4.017076000000005,7.270093000000001,-7.368824000000002,4.987585000000002,6.418134,-16.050578999999985,-3.621281999999999,-9.246862000000004,9.323756,-15.775436999999993,-15.703329999999992,2.139185999999998,-26.379962000000017,8.523214,-24.84369399999999,-2.4751259999999977,0.7761400000000008,-5.950749999999993,-19.720485000000007,2.7160150000000063,41.77303299999997,-4.852656000000001,14.063782000000002,21.13254099999999,8.008726999999995,4.075097000000001,9.813186,12.658885000000001,-5.136470999999998,-17.079920000000016,6.257821000000001,8.686615000000003,2.9097760000000004,-8.336859,-11.289983,9.949786999999985,-11.778568000000003,10.054404000000003,-7.008784999999997,-10.203791000000004,-0.036234999999999684,13.915635999999997,12.72984600000001,15.991606000000004,-19.661210000000015,-16.18727900000001,0.8691129999999947,-9.412677999999996,-2.211350000000001,18.884475000000005,-22.111117999999983,-12.097912999999997,1.5832850000000018,13.003096000000001,1.2724590000000013,-13.518879000000005,-15.610312000000015,-22.261956000000005,51.06532499999998,1
6,-31.89097200000002,-5.192693999999996,-9.407439000000002,-30.421414000000027,-4.457203000000005,-5.005827999999999,6.931884999999999,-6.104347999999998,-5.073830000000001,21.189832000000006,-6.585837999999999,-1.9651350000000014,3.3114050000000006,7.326427999999998,3.766737000000003,1.7036140000000004,8.420494000000005,-7.443432999999999,-2.858001000000002,-3.0272220000000023,0.4960849999999998,-11.684633999999999,-15.067848999999994,4.467268000000001,-7.948091000000003,-3.4489389999999993,-4.921848999999999,-6.317826000000004,1.1189480000000005,-8.473226999999998,0.24344200000000116,-24.17760700000001,-8.610412999999998,-7.676000999999999,4.194480000000001,8.787981000000004,-12.279316000000001,-2.0080829999999983,9.209503999999999,-0.8465289999999972,13.971306000000002,7.544235000000003,6.094766999999997,-3.914319000000001,-6.306055000000005,-0.3683849999999995,-10.119865,2.2959730000000005,-2.584286,10.067077000000001,-11.272129,-5.850210000000001,6.302881999999998,-22.450901999999992,6.0367489999999995,-16.549500999999992,0.06939699999999993,1.5883759999999993,-4.436435999999998,-20.17309199999999,13.869337000000002,29.824811,-2.901901000000001,4.486419999999999,16.932084000000003,8.478083999999996,2.1894909999999994,4.60463,17.917547999999996,1.061814000000001,-10.98304,-5.093268000000002,2.019498,6.746141,-6.730595000000005,-11.696293,5.869194,-12.393799999999997,8.146818,-12.239047000000001,-15.306080000000012,-7.757764999999997,5.957423999999996,1.1880859999999973,13.889702000000002,-18.19582299999999,-10.162234,-8.936959999999996,-13.330590000000006,14.938205999999994,8.362235000000002,-10.047222000000001,-10.979021000000001,3.9985539999999977,16.564826000000004,2.633648000000001,-7.592326,-26.754281000000013,-3.6514639999999994,30.623275000000014,1
7,-40.020371999999995,-5.975115999999997,-8.409027999999982,-46.024478,-1.3956359999999968,-9.469579000000001,17.703083000000007,-14.657951000000002,-6.361040999999998,26.10737700000002,-11.563903,0.39041900000000085,-0.1956999999999985,10.631410999999991,-8.48977,-2.486533000000001,9.920204000000004,-12.824544000000001,-3.191765,-12.023509999999993,0.672333999999999,-19.52208699999999,-24.063378999999994,4.629666000000002,-7.985218000000002,-3.304121000000003,-8.433945999999997,-4.951986999999999,0.6542060000000001,-14.081155999999998,-0.26557900000000045,-24.75884200000001,2.6559450000000013,-15.018372000000003,13.711883999999984,9.325116999999997,-26.138235999999992,1.6311970000000058,8.632029000000001,-10.348741999999998,14.06683400000001,6.988780000000005,15.649047999999997,-4.043418000000002,-7.441623000000004,6.012863999999999,-19.69014599999999,0.3298209999999985,-3.485116000000001,11.434487000000006,-19.80471699999999,-18.583670000000005,16.83517999999999,-41.082991999999976,8.832561000000002,-24.538956,1.7744859999999998,-8.136886999999996,-7.0832890000000015,-32.44588199999998,5.8415919999999995,35.88339500000001,4.032528000000001,3.5624120000000006,27.36272800000004,9.073193999999992,1.816102999999996,19.665705999999982,15.473507999999999,-10.240696000000002,-10.300395000000005,-1.3553490000000001,0.530705999999999,1.2727320000000004,-0.5360240000000003,-19.148171999999995,8.728235999999999,-16.434369000000004,11.077145000000002,-9.091729999999991,-15.436370000000004,-3.7425049999999955,11.29367200000001,10.980547000000003,19.88806299999999,-19.816543999999986,-12.266591,-9.021464,-19.997134,10.249174000000004,11.246213999999998,-21.476031000000013,-13.945401000000013,2.853640999999995,13.310270000000006,3.975212000000002,-15.985166000000003,-33.553813000000005,-16.16213700000001,48.82620300000001,1
8,-26.285063,-7.295172000000002,-13.599300999999995,-27.964125999999993,-2.186600000000002,-6.141251000000002,10.661558000000001,-7.242194000000001,-0.25024400000000036,18.320023000000003,-8.442473000000007,2.781262,3.8929449999999997,6.861124000000006,-1.133813000000001,-0.7033260000000012,9.698458999999996,-8.537699999999997,-7.915897,-0.13176600000000072,4.662393000000002,-6.794654000000004,-15.414887000000007,5.8169960000000005,-10.340701999999999,-3.774376000000001,-2.607579999999996,-0.8870019999999992,-2.845602999999998,-4.763793,-2.6142160000000034,-18.848937000000003,-3.9860560000000014,-10.545379000000004,8.831804999999994,5.612106999999999,-17.917982000000002,0.261415999999999,6.335348,-8.434328999999998,9.589691000000009,5.449527000000001,7.779154000000001,1.5883449999999995,-6.168015999999995,5.150823999999998,-9.312420000000003,0.7344610000000007,-7.483994999999998,10.263982,-13.521319999999998,-11.604025000000004,7.371135000000003,-23.874415000000006,-0.5689780000000022,-12.268770999999997,6.771258999999996,-5.288190000000004,-4.478008999999998,-17.35047600000001,11.958665999999988,28.423612999999996,-0.3242429999999996,4.985825000000002,20.327862999999994,6.906926999999999,0.9493479999999974,8.101009000000001,15.008351999999991,-0.32066100000000075,-6.413851000000001,-0.330646,-2.170727000000001,2.2457640000000003,-6.617766000000005,-11.466695999999999,5.960624000000002,-14.060014999999993,3.7387449999999998,-10.399091999999996,-12.858150999999998,-8.628244000000002,11.627726999999998,2.756859000000002,9.026050999999995,-9.084301999999997,-6.380532999999998,-14.087741999999995,-12.660585999999995,14.879832000000018,12.016494999999992,-5.743165000000001,-10.086820000000005,-0.04161999999999999,14.834068000000002,0.8267110000000009,-5.696954,-35.658939999999994,-12.399556,25.243089000000005,1
9,-36.965948,-7.960635000000001,-4.5801110000000005,-36.169330999999985,5.007497000000003,-2.358139000000005,16.485736000000003,-2.519889000000001,-14.402441999999997,34.149099999999976,-9.621122999999995,1.7204989999999993,-3.0350580000000016,18.670717999999987,-7.286452999999997,7.146606000000006,13.70786200000002,-24.325890999999988,-4.304646999999998,-4.491098999999999,-5.047653999999994,-4.675001999999993,-19.173534000000004,1.1220629999999991,-4.098910999999998,-9.883189999999995,-2.3765139999999985,-9.229639,1.097057,-15.317658999999999,2.7077730000000004,-33.79631899999999,-4.755215000000001,-9.987572999999998,7.821691000000001,8.001548999999997,-16.153236000000003,-7.693357,7.656453000000003,-1.2773360000000027,7.860790000000004,3.3610859999999994,15.722628,-6.859867000000003,4.684750999999995,5.848321999999999,-14.017575000000008,-2.5271529999999993,-8.409034000000009,14.889314999999991,-12.645173,-9.649389,5.323474,-36.864242000000004,14.695044,-22.049003999999996,-1.1863379999999994,-0.4955379999999976,-17.522343000000006,-31.321145000000016,11.875252000000003,42.658359000000004,11.043398999999999,11.288208999999997,27.050942999999997,7.080763999999998,-1.8545140000000009,8.862380000000005,27.651104000000007,-4.509068000000004,-4.741137999999999,11.519444999999996,0.4624679999999963,8.487802000000002,3.4368419999999995,-19.472203000000007,20.72220400000001,-5.759347000000002,4.4302600000000005,-10.485181999999995,-23.750706,3.116206000000003,22.395128999999994,3.352313999999996,13.355958000000008,-20.388834,-19.33216399999999,-17.394868,-16.366606000000008,19.656641999999994,14.370089000000002,-6.535239999999998,-8.980290000000002,-2.8181059999999993,28.223284000000003,2.127597999999999,-13.505008999999987,-29.08368700000001,-12.325042000000007,43.265648,1
